player_id,player_name,teams,positions,first_seen,last_seen,appearances,starts,birth_date,zodiac,dob_source,dob_verified
191971,Jay Stansfield,Fulham,F,2024-08-16 19:00:00+00:00,2024-08-24 14:00:00+00:00,1,0,,,,False
350625,Jayden Meghoma,Brentford,D,2024-09-14 14:00:00+00:00,2024-10-26 14:00:00+00:00,0,0,,,,False
138,Jean-Clair Todibo,West Ham,D,2024-08-17 16:30:00+00:00,2024-11-02 15:00:00+00:00,7,4,,,,False
25927,Jean-Philippe Mateta,Crystal Palace,F,2024-08-18 13:00:00+00:00,2024-11-02 17:30:00+00:00,10,8,,,,False
20665,Jean-Ricner Bellegarde,Wolves,M,2024-08-17 14:00:00+00:00,2024-11-02 17:30:00+00:00,9,6,,,,False
2490,Jefferson Lerma,Crystal Palace,D | M,2024-08-18 13:00:00+00:00,2024-10-27 13:00:00+00:00,7,5,,,,False
18843,Jeffrey Schlupp,Crystal Palace,M,2024-08-18 13:00:00+00:00,2024-11-02 17:30:00+00:00,7,0,,,,False
15797,Jens Cajuste,Ipswich,M,2024-08-24 14:00:00+00:00,2024-11-02 15:00:00+00:00,4,2,,,,False
297641,Jenson Metcalfe,Everton,M,2024-08-17 14:00:00+00:00,2024-08-24 14:00:00+00:00,0,0,,,,False
202086,Jeremy Sarmiento,Brighton,M,2024-08-17 14:00:00+00:00,2024-08-17 14:00:00+00:00,1,0,,,,False
15884,Jesper Lindstrøm,Everton,M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,6,3,,,,False
13489,Jhon Durán,Aston Villa,F,2024-08-17 16:30:00+00:00,2024-10-26 14:00:00+00:00,9,0,,,,False
2729,Joachim Andersen,Crystal Palace | Fulham,D,2024-08-18 13:00:00+00:00,2024-10-19 14:00:00+00:00,6,6,,,,False
19825,Joe Aribo,Southampton,M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,9,5,,,,False
7029,Joe Gauci,Aston Villa,G,2024-08-17 16:30:00+00:00,2024-10-19 14:00:00+00:00,0,0,,,,False
284,Joe Gomez,Liverpool,D,2024-08-25 15:30:00+00:00,2024-11-02 15:00:00+00:00,3,0,,,,False
19573,Joe Lumley,Southampton,G,2024-08-17 14:00:00+00:00,2024-08-24 14:00:00+00:00,0,0,,,,False
1463,Joe Willock,Newcastle,M,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,8,2,,,,False
18847,Joel Ward,Crystal Palace,D,2024-08-24 14:00:00+00:00,2024-10-27 13:00:00+00:00,0,0,,,,False
723,Joelinton,Newcastle,F | M,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,10,10,,,,False
19191,John McGinn,Aston Villa,M,2024-08-17 16:30:00+00:00,2024-10-26 14:00:00+00:00,7,6,,,,False
18737,John Ruddy,Newcastle,G,2024-08-25 13:00:00+00:00,2024-10-27 13:00:00+00:00,0,0,,,,False
626,John Stones,Manchester City,D,2024-08-18 15:30:00+00:00,2024-10-26 14:00:00+00:00,6,2,,,,False
18772,Jonny Evans,Manchester United,D,2024-08-16 19:00:00+00:00,2024-10-27 13:00:00+00:00,4,2,,,,False
3428,Jordan Ayew,Crystal Palace | Leicester,F | M,2024-08-18 13:00:00+00:00,2024-11-02 15:00:00+00:00,10,4,,,,False
2932,Jordan Pickford,Everton,G,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
131,Jorge Cuenca,Fulham,D,2024-08-16 19:00:00+00:00,2024-10-26 16:30:00+00:00,1,0,,,,False
2289,Jorginho,Arsenal,M,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,3,2,,,,False
380696,Josh Nichols,Arsenal,D,2024-09-28 14:00:00+00:00,2024-10-27 15:30:00+00:00,0,0,,,,False
389315,Joshua King,Fulham,M,2024-08-16 19:00:00+00:00,2024-10-26 16:30:00+00:00,0,0,,,,False
70100,Joshua Zirkzee,Manchester United,F,2024-08-16 19:00:00+00:00,2024-10-27 13:00:00+00:00,9,4,,,,False
1590,José Sá,Wolves,G,2024-08-17 14:00:00+00:00,2024-11-02 17:30:00+00:00,5,5,,,,False
141901,Jota Silva,Nottingham Forest,F,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,9,0,,,,False
583,João Félix,Chelsea,F,2024-08-25 13:00:00+00:00,2024-10-27 13:00:00+00:00,5,0,,,,False
195103,João Gomes,Wolves,F | M,2024-08-17 14:00:00+00:00,2024-11-02 17:30:00+00:00,10,10,,,,False
10329,João Pedro,Brighton,F | M,2024-08-17 14:00:00+00:00,2024-09-22 13:00:00+00:00,4,3,,,,False
18755,João Virgínia,Everton,G,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,0,0,,,,False
537,Joël Veltman,Brighton,D,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,9,9,,,,False
129033,Joško Gvardiol,Manchester City,D,2024-08-18 15:30:00+00:00,2024-11-02 15:00:00+00:00,10,9,,,,False
51051,Julian Araujo,Bournemouth,D,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,7,5,,,,False
70747,Julio Enciso,Brighton,M,2024-08-24 11:30:00+00:00,2024-11-02 15:00:00+00:00,7,0,,,,False
38746,Jurriën Timber,Arsenal,D,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,8,7,,,,False
286458,Justin Devenny,Crystal Palace,M,2024-09-01 12:30:00+00:00,2024-11-02 17:30:00+00:00,0,0,,,,False
792,Justin Kluivert,Bournemouth,F | M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,10,7,,,,False
1422,Jérémy Doku,Manchester City,F | M,2024-08-18 15:30:00+00:00,2024-11-02 15:00:00+00:00,8,5,,,,False
2032,Jørgen Strand Larsen,Wolves,F,2024-08-17 14:00:00+00:00,2024-11-02 17:30:00+00:00,10,10,,,,False
312260,Kadan Young,Aston Villa,F,2024-09-14 16:30:00+00:00,2024-10-06 13:00:00+00:00,0,0,,,,False
301295,Kaden Rodney,Crystal Palace,M,2024-09-01 12:30:00+00:00,2024-09-01 12:30:00+00:00,0,0,,,,False
288116,Kaelan Casey,West Ham,D,2024-08-31 16:30:00+00:00,2024-11-02 15:00:00+00:00,0,0,,,,False
978,Kai Havertz,Arsenal,F,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,10,10,,,,False
19130,Kalvin Phillips,Ipswich,M,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,7,7,,,,False
199837,Kamaldeen Sulemana,Southampton,M,2024-10-19 14:00:00+00:00,2024-10-26 14:00:00+00:00,2,0,,,,False
106835,Kaoru Mitoma,Brighton,F | M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,10,9,,,,False
283290,Kasey McAteer,Leicester,M,2024-08-19 19:00:00+00:00,2024-11-02 15:00:00+00:00,4,0,,,,False
106725,Keane Lewis-Potter,Brentford,D | F | M,2024-08-18 13:00:00+00:00,2024-10-26 14:00:00+00:00,9,7,,,,False
657,Kenny Tete,Fulham,D,2024-08-16 19:00:00+00:00,2024-10-26 16:30:00+00:00,9,9,,,,False
2273,Kepa Arrizabalaga,Bournemouth,G,2024-08-31 14:00:00+00:00,2024-10-19 16:30:00+00:00,5,5,,,,False
629,Kevin De Bruyne,Manchester City,M,2024-08-18 15:30:00+00:00,2024-11-02 15:00:00+00:00,4,4,,,,False
178077,Kevin Schade,Brentford,F | M,2024-08-18 13:00:00+00:00,2024-10-26 14:00:00+00:00,9,5,,,,False
169,Kieran Trippier,Newcastle,D,2024-08-17 14:00:00+00:00,2024-10-05 16:30:00+00:00,5,3,,,,False
148099,Kiernan Dewsbury-Hall,Chelsea,M,2024-08-18 15:30:00+00:00,2024-10-20 15:30:00+00:00,3,0,,,,False
201368,Killian Cahill,Brighton,G,2024-10-26 14:00:00+00:00,2024-10-26 14:00:00+00:00,0,0,,,,False
356237,Kim Ji-Soo,Brentford,D,2024-09-21 14:00:00+00:00,2024-10-05 14:00:00+00:00,0,0,,,,False
284322,Kobbie Mainoo,Manchester United,M,2024-08-16 19:00:00+00:00,2024-10-06 13:00:00+00:00,7,7,,,,False
1445,Konstantinos Mavropanos,West Ham,D,2024-08-17 16:30:00+00:00,2024-11-02 15:00:00+00:00,9,7,,,,False
1600,Konstantinos Tsimikas,Liverpool,D,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,6,2,,,,False
342320,Kosta Nedeljković,Aston Villa,D,2024-08-17 16:30:00+00:00,2024-10-06 13:00:00+00:00,3,0,,,,False
1119,Kristoffer Ajer,Brentford,D,2024-08-18 13:00:00+00:00,2024-10-19 14:00:00+00:00,8,8,,,,False
627,Kyle Walker,Manchester City,D,2024-08-18 15:30:00+00:00,2024-11-02 15:00:00+00:00,6,4,,,,False
171,Kyle Walker-Peters,Southampton,D | M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,8,8,,,,False
284457,Lamare Bogarde,Aston Villa,D,2024-08-31 14:00:00+00:00,2024-10-06 13:00:00+00:00,2,2,,,,False
1946,Leandro Trossard,Arsenal,F | M,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,10,7,,,,False
19119,Leif Davis,Ipswich,D,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
983,Leon Bailey,Aston Villa,M,2024-08-17 16:30:00+00:00,2024-10-26 14:00:00+00:00,8,6,,,,False
270508,Lesley Ugochukwu,Southampton,M,2024-08-24 14:00:00+00:00,2024-11-02 15:00:00+00:00,4,2,,,,False
152953,Levi Colwill,Chelsea,D,2024-08-18 15:30:00+00:00,2024-10-27 13:00:00+00:00,9,9,,,,False
18872,Lewis Cook,Bournemouth,M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
18963,Lewis Dunk,Brighton,D,2024-08-17 14:00:00+00:00,2024-10-19 14:00:00+00:00,8,8,,,,False
284492,Lewis Hall,Newcastle,D,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,10,7,,,,False
328105,Lewis Miley,Newcastle,M,2024-10-19 14:00:00+00:00,2024-11-02 12:30:00+00:00,0,0,,,,False
161948,Liam Delap,Ipswich,F,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,10,9,,,,False
2467,Lisandro Martínez,Manchester United,D,2024-08-16 19:00:00+00:00,2024-10-27 13:00:00+00:00,8,8,,,,False
19263,Lloyd Kelly,Newcastle,D,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,7,3,,,,False
347316,Lucas Bergvall,Tottenham,M,2024-08-19 19:00:00+00:00,2024-10-27 13:00:00+00:00,5,0,,,,False
2724,Lucas Digne,Aston Villa,D,2024-08-17 16:30:00+00:00,2024-10-26 14:00:00+00:00,9,9,,,,False
1646,Lucas Paquetá,West Ham,F | M,2024-08-17 16:30:00+00:00,2024-11-02 15:00:00+00:00,10,9,,,,False
2489,Luis Díaz,Liverpool,F | M,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,10,7,,,,False
404574,Luis Guilherme,West Ham,F,2024-08-31 16:30:00+00:00,2024-11-02 15:00:00+00:00,1,0,,,,False
37161,Luis Sinisterra,Bournemouth,F | M,2024-08-17 14:00:00+00:00,2024-10-19 16:30:00+00:00,8,1,,,,False
152969,Luke Thomas,Leicester,D,2024-10-25 19:00:00+00:00,2024-10-25 19:00:00+00:00,0,0,,,,False
17714,Luke Woolfenden,Ipswich,D,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,5,4,,,,False
15870,Mads Hermansen,Leicester,G,2024-08-19 19:00:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
15745,Mads Roerslev,Brentford,D,2024-08-18 13:00:00+00:00,2024-10-26 14:00:00+00:00,8,3,,,,False
380697,Maldini Kacurri,Arsenal,D,2024-09-15 13:00:00+00:00,2024-09-28 14:00:00+00:00,0,0,,,,False
161907,Malo Gusto,Chelsea,D,2024-08-18 15:30:00+00:00,2024-10-27 13:00:00+00:00,7,7,,,,False
5,Manuel Akanji,Manchester City,D,2024-08-18 15:30:00+00:00,2024-11-02 15:00:00+00:00,9,9,,,,False
51494,Manuel Ugarte,Manchester United,M,2024-09-14 11:30:00+00:00,2024-10-27 13:00:00+00:00,4,1,,,,False
47380,Marc Cucurella,Chelsea,D,2024-08-18 15:30:00+00:00,2024-10-27 13:00:00+00:00,8,7,,,,False
392270,Marc Guiu,Chelsea,F,2024-08-18 15:30:00+00:00,2024-09-14 19:00:00+00:00,1,0,,,,False
67971,Marc Guéhi,Crystal Palace,D,2024-08-18 13:00:00+00:00,2024-11-02 17:30:00+00:00,10,10,,,,False
6610,Marcos Senesi,Bournemouth,D,2024-08-25 13:00:00+00:00,2024-11-02 15:00:00+00:00,8,8,,,,False
19012,Marcus Bettinelli,Chelsea,G,2024-10-20 15:30:00+00:00,2024-10-20 15:30:00+00:00,0,0,,,,False
20031,Marcus Harness,Ipswich,M,2024-08-17 11:30:00+00:00,2024-08-24 14:00:00+00:00,2,0,,,,False
909,Marcus Rashford,Manchester United,F | M,2024-08-16 19:00:00+00:00,2024-10-27 13:00:00+00:00,9,8,,,,False
19245,Marcus Tavernier,Bournemouth,M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,10,9,,,,False
18947,Mario Lemina,Wolves,M,2024-08-17 14:00:00+00:00,2024-11-02 17:30:00+00:00,10,9,,,,False
26232,Mark Flekken,Brentford,G,2024-08-18 13:00:00+00:00,2024-10-26 14:00:00+00:00,9,9,,,,False
340135,Mark O'Mahony,Brighton,F,2024-08-17 14:00:00+00:00,2024-08-17 14:00:00+00:00,0,0,,,,False
18860,Mark Travers,Bournemouth,G,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,3,3,,,,False
18886,Martin Dúbravka,Newcastle,G,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,0,0,,,,False
37127,Martin Ødegaard,Arsenal,M,2024-08-17 14:00:00+00:00,2024-08-31 11:30:00+00:00,3,3,,,,False
19150,Mason Holgate,Everton,D,2024-08-17 14:00:00+00:00,2024-08-24 14:00:00+00:00,1,0,,,,False
19220,Mason Mount,Manchester United,M,2024-08-16 19:00:00+00:00,2024-09-29 15:30:00+00:00,3,2,,,,False
2752,Massimo Luongo,Ipswich,M,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,4,2,,,,False
2291,Mateo Kovačić,Manchester City,M,2024-08-18 15:30:00+00:00,2024-11-02 15:00:00+00:00,10,9,,,,False
336585,Mateus Fernandes,Southampton,M,2024-08-24 14:00:00+00:00,2024-11-02 15:00:00+00:00,9,7,,,,False
1165,Matheus Cunha,Wolves,F | M,2024-08-17 14:00:00+00:00,2024-11-02 17:30:00+00:00,10,9,,,,False
41621,Matheus Nunes,Manchester City,M,2024-08-18 15:30:00+00:00,2024-11-02 15:00:00+00:00,7,2,,,,False
47438,Mathias Jensen,Brentford,M,2024-08-18 13:00:00+00:00,2024-10-26 14:00:00+00:00,4,3,,,,False
92993,Mats Wieffer,Brighton,M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,7,2,,,,False
18742,Matt Doherty,Wolves,D,2024-08-17 14:00:00+00:00,2024-11-02 17:30:00+00:00,4,2,,,,False
18941,Matt Targett,Newcastle,D,2024-08-17 14:00:00+00:00,2024-09-01 12:30:00+00:00,0,0,,,,False
50999,Matt Turner,Crystal Palace,G,2024-09-14 14:00:00+00:00,2024-11-02 17:30:00+00:00,0,0,,,,False
532,Matthijs de Ligt,Manchester United,D,2024-08-16 19:00:00+00:00,2024-10-27 13:00:00+00:00,9,6,,,,False
19298,Matty Cash,Aston Villa,D,2024-08-17 16:30:00+00:00,2024-10-26 14:00:00+00:00,5,5,,,,False
2919,Matz Sels,Nottingham Forest,G,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
19070,Max Aarons,Bournemouth,D,2024-08-31 14:00:00+00:00,2024-11-02 15:00:00+00:00,0,0,,,,False
18744,Max Kilman,West Ham,D,2024-08-17 16:30:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
20995,Maxence Lacroix,Crystal Palace,D,2024-09-14 14:00:00+00:00,2024-11-02 17:30:00+00:00,7,7,,,,False
665,Maxwel Cornet,Southampton,F | M,2024-09-14 11:30:00+00:00,2024-10-26 14:00:00+00:00,2,1,,,,False
2934,Michael Keane,Everton,D,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,9,9,,,,False
18819,Michail Antonio,West Ham,F,2024-08-17 16:30:00+00:00,2024-11-02 15:00:00+00:00,10,8,,,,False
152849,Micky van de Ven,Tottenham,D,2024-08-19 19:00:00+00:00,2024-10-27 13:00:00+00:00,8,8,,,,False
2507,Miguel Almirón,Newcastle,F | M,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,5,1,,,,False
47311,Mikel Merino,Arsenal,M,2024-10-05 14:00:00+00:00,2024-11-02 12:30:00+00:00,4,3,,,,False
380690,Mikey Moore,Tottenham,F | M,2024-09-21 14:00:00+00:00,2024-10-27 13:00:00+00:00,4,1,,,,False
15908,Mikkel Damsgaard,Brentford,M,2024-08-18 13:00:00+00:00,2024-10-26 14:00:00+00:00,9,7,,,,False
206254,Miloš Kerkez,Bournemouth,D,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
306,Mohamed Salah,Liverpool,M,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
15911,Mohammed Kudus,West Ham,F | M,2024-08-17 16:30:00+00:00,2024-10-19 11:30:00+00:00,8,8,,,,False
116117,Moisés Caicedo,Chelsea,M,2024-08-18 15:30:00+00:00,2024-10-27 13:00:00+00:00,9,9,,,,False
67943,Morato,Nottingham Forest,D,2024-09-14 14:00:00+00:00,2024-10-25 19:00:00+00:00,5,0,,,,False
18746,Morgan Gibbs-White,Nottingham Forest,M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,7,7,,,,False
19170,Morgan Rogers,Aston Villa,F | M,2024-08-17 16:30:00+00:00,2024-10-26 14:00:00+00:00,9,9,,,,False
363695,Murillo,Nottingham Forest,D,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
63577,Mykhaylo Mudryk,Chelsea,M,2024-08-18 15:30:00+00:00,2024-10-27 13:00:00+00:00,5,1,,,,False
313245,Myles Lewis-Skelly,Arsenal,M,2024-08-31 11:30:00+00:00,2024-11-02 12:30:00+00:00,2,0,,,,False
180308,Myles Peart-Harris,Brentford,M,2024-08-18 13:00:00+00:00,2024-08-18 13:00:00+00:00,0,0,,,,False
152418,Naouirou Ahamada,Crystal Palace,M,2024-08-24 14:00:00+00:00,2024-08-24 14:00:00+00:00,0,0,,,,False
18861,Nathan Aké,Manchester City,D,2024-08-18 15:30:00+00:00,2024-11-02 15:00:00+00:00,2,1,,,,False
126791,Nathan Broadhead,Ipswich,F,2024-10-19 14:00:00+00:00,2024-11-02 15:00:00+00:00,0,0,,,,False
153407,Nathan Butler-Oyedeji,Arsenal,F,2024-10-05 14:00:00+00:00,2024-10-05 14:00:00+00:00,0,0,,,,False
19495,Nathan Collins,Brentford,D,2024-08-18 13:00:00+00:00,2024-10-26 14:00:00+00:00,9,9,,,,False
138417,Nathan Patterson,Everton,D,2024-10-19 14:00:00+00:00,2024-11-02 15:00:00+00:00,0,0,,,,False
19248,Nathan Wood,Southampton,D,2024-08-17 14:00:00+00:00,2024-09-21 14:00:00+00:00,0,0,,,,False
18862,Nathaniel Clyne,Crystal Palace,D,2024-08-18 13:00:00+00:00,2024-11-02 17:30:00+00:00,4,2,,,,False
19364,Neal Maupay,Everton,F,2024-08-17 14:00:00+00:00,2024-08-24 14:00:00+00:00,0,0,,,,False
138780,Neco Williams,Nottingham Forest,D,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,9,3,,,,False
912,Neto,Arsenal | Bournemouth,G,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,2,2,,,,False
18911,Nick Pope,Newcastle,G,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,10,10,,,,False
25391,Niclas Füllkrug,West Ham,F,2024-08-17 16:30:00+00:00,2024-08-31 16:30:00+00:00,3,0,,,,False
307123,Nico O'Reilly,Manchester City,M,2024-08-18 15:30:00+00:00,2024-11-02 15:00:00+00:00,0,0,,,,False
283058,Nicolas Jackson,Chelsea,F,2024-08-18 15:30:00+00:00,2024-10-27 13:00:00+00:00,9,9,,,,False
6056,Nicolás Domínguez,Nottingham Forest,M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,8,5,,,,False
2817,Nikola Milenković,Nottingham Forest,D,2024-08-24 14:00:00+00:00,2024-11-02 15:00:00+00:00,9,9,,,,False
136723,Noni Madueke,Chelsea,F | M,2024-08-18 15:30:00+00:00,2024-10-27 13:00:00+00:00,8,8,,,,False
545,Noussair Mazraoui,Manchester United,D,2024-08-16 19:00:00+00:00,2024-10-27 13:00:00+00:00,9,8,,,,False
130,Nélson Semedo,Wolves,D | M,2024-08-31 14:00:00+00:00,2024-11-02 17:30:00+00:00,8,8,,,,False
1135,Odsonne Édouard,Crystal Palace | Leicester,F,2024-08-18 13:00:00+00:00,2024-10-25 19:00:00+00:00,5,1,,,,False
557,Odysseas Vlachodimos,Newcastle,G,2024-10-05 16:30:00+00:00,2024-10-27 13:00:00+00:00,0,0,,,,False
2771,Ola Aina,Nottingham Forest,D,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
641,Oleksandr Zinchenko,Arsenal,D,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,3,1,,,,False
180,Oliver Skipp,Leicester,M,2024-08-24 14:00:00+00:00,2024-11-02 15:00:00+00:00,6,5,,,,False
148270,Oliwier Zych,Aston Villa,G,2024-08-31 14:00:00+00:00,2024-08-31 14:00:00+00:00,0,0,,,,False
19366,Ollie Watkins,Aston Villa,F,2024-08-17 16:30:00+00:00,2024-10-26 14:00:00+00:00,9,9,,,,False
284428,Omari Hutchinson,Ipswich,M,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,9,9,,,,False
24882,Orel Mangala,Everton,M,2024-09-14 16:30:00+00:00,2024-11-02 15:00:00+00:00,7,4,,,,False
2056,Pablo Sarabia,Wolves,F | M,2024-08-17 14:00:00+00:00,2024-11-02 17:30:00+00:00,4,1,,,,False
237129,Pape Matar Sarr,Tottenham,M,2024-08-19 19:00:00+00:00,2024-10-27 13:00:00+00:00,9,2,,,,False
46815,Pau Torres,Aston Villa,D,2024-08-17 16:30:00+00:00,2024-10-26 14:00:00+00:00,9,9,,,,False
15812,Paul Onuachu,Southampton,F,2024-09-30 19:00:00+00:00,2024-11-02 15:00:00+00:00,4,0,,,,False
449245,Pedro Lima,Wolves,D,2024-10-20 13:00:00+00:00,2024-10-26 14:00:00+00:00,0,0,,,,False
1864,Pedro Neto,Chelsea,F | M,2024-08-18 15:30:00+00:00,2024-10-27 13:00:00+00:00,9,3,,,,False
47519,Pedro Porro,Tottenham,D,2024-08-19 19:00:00+00:00,2024-10-27 13:00:00+00:00,9,9,,,,False
46731,Pervis Estupiñán,Brighton,D,2024-08-31 11:30:00+00:00,2024-11-02 15:00:00+00:00,7,4,,,,False
631,Phil Foden,Manchester City,M,2024-08-18 15:30:00+00:00,2024-11-02 15:00:00+00:00,7,3,,,,False
2734,Philip Billing,Bournemouth,M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,2,0,,,,False
162498,Radu Drăguşin,Tottenham,D,2024-08-19 19:00:00+00:00,2024-10-27 13:00:00+00:00,2,1,,,,False
645,Raheem Sterling,Arsenal,F | M,2024-09-15 13:00:00+00:00,2024-11-02 12:30:00+00:00,4,2,,,,False
196298,Ramón Sosa,Nottingham Forest,F,2024-08-31 14:00:00+00:00,2024-11-02 15:00:00+00:00,6,0,,,,False
288006,Rasmus Højlund,Manchester United,F,2024-09-21 16:30:00+00:00,2024-10-27 13:00:00+00:00,5,3,,,,False
21138,Rayan Aït Nouri,Wolves,D | M,2024-08-17 14:00:00+00:00,2024-11-02 17:30:00+00:00,10,10,,,,False
2887,Raúl Jiménez,Fulham,F,2024-08-16 19:00:00+00:00,2024-10-26 16:30:00+00:00,9,6,,,,False
19545,Reece James,Chelsea,D,2024-10-20 15:30:00+00:00,2024-10-27 13:00:00+00:00,2,2,,,,False
727,Reiss Nelson,Arsenal | Fulham,F,2024-08-17 14:00:00+00:00,2024-10-26 16:30:00+00:00,7,0,,,,False
19684,Remi Matthews,Crystal Palace,G,2024-09-01 12:30:00+00:00,2024-11-02 17:30:00+00:00,0,0,,,,False
336671,Renato Veiga,Chelsea,M,2024-08-18 15:30:00+00:00,2024-10-27 13:00:00+00:00,5,1,,,,False
18771,Ricardo Pereira,Leicester,D,2024-08-19 19:00:00+00:00,2024-11-02 15:00:00+00:00,2,2,,,,False
157052,Riccardo Calafiori,Arsenal,D,2024-08-17 14:00:00+00:00,2024-10-19 16:30:00+00:00,6,4,,,,False
2413,Richarlison,Tottenham,F,2024-08-19 19:00:00+00:00,2024-10-27 13:00:00+00:00,4,0,,,,False
284230,Rico Lewis,Manchester City,D | M,2024-08-18 15:30:00+00:00,2024-11-02 15:00:00+00:00,9,8,,,,False
1440,Rob Holding,Crystal Palace,D,2024-08-24 14:00:00+00:00,2024-08-24 14:00:00+00:00,0,0,,,,False
18959,Robert Sánchez,Chelsea,G,2024-08-18 15:30:00+00:00,2024-10-27 13:00:00+00:00,9,9,,,,False
766,Robin Olsen,Aston Villa,G,2024-10-26 14:00:00+00:00,2024-10-26 14:00:00+00:00,0,0,,,,False
44,Rodri,Manchester City,M,2024-08-31 16:30:00+00:00,2024-09-22 15:30:00+00:00,2,1,,,,False
863,Rodrigo Bentancur,Tottenham,M,2024-08-19 19:00:00+00:00,2024-10-27 13:00:00+00:00,8,5,,,,False
282770,Rodrigo Gomes,Wolves,F | M,2024-08-17 14:00:00+00:00,2024-11-02 17:30:00+00:00,4,1,,,,False
195106,Rodrigo Muniz,Fulham,F,2024-08-16 19:00:00+00:00,2024-10-26 16:30:00+00:00,8,3,,,,False
389306,Roman Dixon,Everton,D,2024-09-21 14:00:00+00:00,2024-10-19 14:00:00+00:00,0,0,,,,False
297640,Roman Quintyne,Everton,D,2024-08-24 14:00:00+00:00,2024-09-14 16:30:00+00:00,1,1,,,,False
282125,Roméo Lavia,Chelsea,M,2024-08-18 15:30:00+00:00,2024-10-27 13:00:00+00:00,4,3,,,,False
2287,Ross Barkley,Aston Villa,M,2024-08-17 16:30:00+00:00,2024-10-26 14:00:00+00:00,8,1,,,,False
45078,Ross Stewart,Southampton,F,2024-09-14 11:30:00+00:00,2024-10-05 14:00:00+00:00,4,1,,,,False
1125,Ryan Christie,Bournemouth,M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,10,8,,,,False
18873,Ryan Fraser,Southampton,M,2024-09-14 11:30:00+00:00,2024-10-19 14:00:00+00:00,4,2,,,,False
542,Ryan Gravenberch,Liverpool,M,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
19587,Ryan Manning,Southampton,D | M,2024-10-05 14:00:00+00:00,2024-11-02 15:00:00+00:00,4,4,,,,False
19032,Ryan Sessegnon,Fulham,M,2024-08-24 14:00:00+00:00,2024-10-26 16:30:00+00:00,0,0,,,,False
382925,Ryan Trevitt,Brentford,M,2024-08-18 13:00:00+00:00,2024-10-26 14:00:00+00:00,1,0,,,,False
19305,Ryan Yates,Nottingham Forest,M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,10,6,,,,False
